url,localizacao,tipo,area_ha,area_m2,descricao,preco,valor_m2,quartos,suites,vagas,creci
/imovel/rural-0-quartos-venda-setor-bosque-formosa-go-rua-28-739071,"Rua 28, SETOR BOSQUE, FORMOSA","Venda Rural 195,00 ha",195.0,1950000.0,,6500000.0,3.0,0,0,0,22126
/imovel/rural-0-quartos-venda-centro-formosa-go-avenida-ferroviaria-1196360,"AVENIDA FERROVIARIA, CENTRO, FORMOSA","Venda Rural 0,10 ha",0.1,1000.0,EXCELENTE FAZENDA DUPLA APTIDÃO FORMOSA - GO,77750000.0,77.0,0,0,0,9825
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-695443,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,05 ha",2.05,20500.0,"CHÁC, 20.500 m2 NÚC. RURAL BARREIRO 1, BAIXOU 800.000,00 ESCRITURADA e bem localizada, plana, com várias qualidades de frutas - BARREIRO 1",800000.0,39.0,0,0,2,10846
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-946970,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 147,00 ha",147.0,1470000.0,ALTIPLANO LESTE - OPORTUNIDADE ÁREA GIGANTE 1.470.000 M²,16000000.0,10.0,0,0,0,1658
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-18-1071658,"Rua 18, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,,1900000.0,95.0,0,0,10,7626
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-nucleo-rural-altiplano-leste-1197116,"Nucleo Rural Altiplano Leste, PARANOA, PARANOA","Venda Rural 2,00 ha",2.0,20000.0,"Chácara para Venda em Brasília, Jardim Botânico",1100000.0,55.0,0,0,0,15703
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-1110071,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"Condominio fechado e novo,2 corregos perenes no terreno.",280000.0,14.0,0,0,0,24770
/imovel/rural-0-quartos-venda-taquara-planaltina-df-quadra-8-1203738,"Quadra 8, TAQUARA, PLANALTINA","Venda Rural 135,00 ha",135.0,1350000.0,córrego e muitas nascentes dentro do terreno,3500000.0,2.0,0,0,0,24770
/imovel/rural-0-quartos-venda-cidade-ocidental-cidade-ocidental-go-jardim-abc-de-goias-1225599,"Jardim ABC de Goiás, CIDADE OCIDENTAL, CIDADE OCIDENTAL","Venda Rural 50,00 ha",50.0,500000.0,,3000000.0,6.0,0,0,0,5230
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-1207237,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Ao lado do Alphaville,400000.0,20.0,0,0,0,4972
/imovel/rural-0-quartos-venda-estancias-vila-rica-sobradinho-df-rodovia-br-020-km-128-769170,"Rodovia BR 020 KM 12,8, ESTANCIAS VILA RICA, SOBRADINHO","Venda Rural 0,12 ha",0.12,1200.0,Samuel Pereira oferece: Mansão Alto Padrão 20.000 m² Condomínio Fechado Regularizado,3900000.0,3.0,0,0,6,16508
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-15-705580,"Rua 15, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,05 ha",0.05,500.0,,1400000.0,2.0,0,0,4,13216
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-10-1201798,"Rua 10, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,,1200000.0,60.0,0,0,8,27315
/imovel/rural-0-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-zona-rural-310300,"Zona Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,50 ha",0.5,5000.0,,3500000.0,700.0,0,0,0,4371
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-581238,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,ALTIPLANO LESTE - MARAVILHOSA,1100000.0,55.0,0,0,0,1658
/imovel/rural-3-quartos-venda-brazlandia-brazlandia-df-rodovia-df-220-1218192,"RODOVIA DF 220, BRAZLANDIA, BRAZLANDIA","Venda Rural 0,02 ha",0.02,200.0,AS MARGENS DA DF 220,400000.0,2.0,3,1,3,32223
/imovel/rural-0-quartos-venda-sobradinho-sobradinho-df-nucleo-rural-sobradinho-i-589545,"Núcleo Rural Sobradinho I, SOBRADINHO, SOBRADINHO","Venda Rural 0,00 ha",0.0,0.0,,3300000.0,10.0,0,0,0,3561
/imovel/rural-0-quartos-venda-lago-sul-brasilia-df-shis-qi-26-chacara-s-12-a-17-1202075,"SHIS QI 26 Chacará S 12 A 17, LAGO SUL, BRASILIA","Venda Rural 1,08 ha",1.08,10800.0,Chácara com Vista Exuberante à Venda - Lago Sul QI 26 -,15500000.0,1.0,0,0,0,6988
/imovel/rural-0-quartos-venda-estancias-vila-rica-sobradinho-df-rodovia-br-020-980551,"RODOVIA BR 020, ESTANCIAS VILA RICA, SOBRADINHO","Venda Rural 0,04 ha",0.04,400.0,Núcleo Rural Sarandy Excelente chácara de 20.000 m² no Núcleo Rural Sarandy - BR-020 km,1300000.0,3.0,0,0,4,25592
/imovel/rural-4-quartos-venda-zona-rural-planaltina-df-zona-rural-1227051,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 2,00 ha",2.0,20000.0,"Nucleo Rural Quintas do Maranhão Chácara dos Sonhos – Conforto, Natureza e Lazer em um só lugar!",650000.0,32.0,6,0,10,11619
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-1119649,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 11,60 ha",11.6,116000.0,,2300000.0,19.0,0,0,0,24770
/imovel/rural-3-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-3-1155904,"Rua 3, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,05 ha",0.05,500.0,"Chácara com 22.000m² à venda, Rua 03, no Lago Oeste.",1400000.0,2.0,3,3,5,3545
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-zona-rural-1187622,"Zona Rural, ZONA RURAL, PLANALTINA","Venda Rural 0,99 ha",0.99,9900.0,,1880000.0,190.0,0,0,10,18120
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-9-721265,"Rua 9, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,ÓTIMA CHÁCARA COM ESTRUTURA EXUBERANTE,3100000.0,155.0,0,0,12,27315
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-950089,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 2,02 ha",2.02,20200.0,"Chácara à venda, 20200 m² por R$ 1.450.000,00 - Setor Habitacional Tororó (Jardim Botânico) - Brasíl",1450000.0,71.0,0,0,0,23749
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-18-1229063,"Rua 18, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,"RUA SUPER TRANQUILA  SEM  TRÂNSITO  CHÁCARA PLANA,  CERCADA E TELADA,  VISTA  CHAPADA DA CONTAGEM",335000.0,16.0,0,0,0,5869
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-18-1217718,"Rua 18, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 4,00 ha",4.0,40000.0,,2500000.0,62.0,0,0,3,27315
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-5-1093198,"Rua 5, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,04 ha",0.04,400.0,ESQUINA COM 3 ACESSOS,980000.0,2.0,0,0,4,5869
/imovel/rural-0-quartos-venda-centro-santo-antonio-do-descoberto-go-quadra-103b-797609,"Quadra 103B, CENTRO, SANTO ANTONIO DO DESCOBERTO","Venda Rural 2,10 ha",2.1,21000.0,,139000.0,6.0,0,0,0,23922
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-24-979300,"Rua 24, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,44 ha",0.44,4400.0,"Vendo Excelente Sítio, Paraiso Natural com lagoa, piscina,lazer e 4 estufa para planil",1980000.0,449.0,0,0,1,27943
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-1061497,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Terreno com mata e vista extraordinária,280000.0,14.0,0,0,0,24770
/imovel/rural-2-quartos-venda-santo-antonio-do-descoberto-santo-antonio-do-descoberto-go-santo-antonio-do-descoberto-324380,"SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,01 ha",0.01,100.0,VENDA FAZENDA DUPLA PETIDÃO SANTO ANTÔNIO DO DESCOBERTO,10000000.0,142.0,2,0,0,5211
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-677920,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 34,84 ha",34.84,348400.00000000006,HÁ 16KM DA PONTE JK,4500000.0,12.0,0,0,0,1658
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-734444,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 8,00 ha",8.0,80000.0,"COM VISTA, RIO E CASA MARAVILHOSA",1600000.0,20.0,0,0,0,1658
/imovel/rural-0-quartos-venda-zona-rural-planaltina-de-goias-go-zona-rural-de-planaltina-de-goias-1059400,"Zona Rural de Planaltina de Goias, ZONA RURAL, PLANALTINA DE GOIAS","Venda Rural 4843,06 ha",4843.06,48430600.00000001,,555000.0,0.0,0,0,0,9040
/imovel/rural-2-quartos-venda-granja-do-torto-brasilia-df-granja-do-torto-1204557,"GRANJA DO TORTO, GRANJA DO TORTO, BRASILIA","Venda Rural 0,70 ha",0.7,7000.0,Chácara a venda no Núcleo Rural Granja do Torto ( Núcleo Rural Boa Esperança) - Chácara Igarape,1499000.0,214.0,2,1,5,CJ5242
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-rodovia-df-130-km-31-1187714,"Rodovia DF 130 KM 31, PARANOA, PARANOA","Venda Rural 23,00 ha",23.0,230000.0,"Terreno plano ,800 metros margeando a Df 130",3700000.0,16.0,0,0,0,24770
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-1203727,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Terreno muito preservado,268000.0,13.0,0,0,0,24770
/imovel/rural-0-quartos-venda-paranoa-paranoa-df-area-rural-1200053,"Área Rural, PARANOA, PARANOA","Venda Rural 45,90 ha",45.9,459000.0,"ÓTIMO SÍTIO, TERRA DE SOJA, REGIÃO DO PADF",3500000.0,7.0,0,0,0,9825
/imovel/rural-0-quartos-venda-recanto-das-emas-recanto-das-emas-df-ade-200-1187727,"ADE 200, RECANTO DAS EMAS, RECANTO DAS EMAS","Venda Rural 38,00 ha",38.0,380000.0,"Terreno com córrego ao fundo,300 metros de frente para br 060",39000000.0,102.0,0,0,0,24770
/imovel/rural-0-quartos-venda-zona-rural-planaltina-df-rodovia-br020-km-18-ent-embrapa-cpac-nucleo-rural-sarandy-622211,"Rodovia BR-020 km 18 Ent Embrapa CPAC Núcleo Rural Sarandy, ZONA RURAL, PLANALTINA","Venda Rural 0,01 ha",0.01,100.0,Excelente chácara no Núcleo Rural Sarandy - Rodovia BR-020 km - 18 Entrada da Embrapa,430000.0,2.0,0,0,2,25592
/imovel/rural-3-quartos-venda-setor-tradicional-brazlandia-df-quadra-6-1132950,"Quadra 6, SETOR TRADICIONAL, BRAZLANDIA","Venda Rural 0,04 ha",0.04,400.0,,779000.0,1.0,3,1,0,28286
/imovel/rural-0-quartos-venda-colonia-agricola-alexandre-gusmao-brazlandia-df-quadra-8-1150546,"Quadra 8, COLONIA AGRICOLA ALEXANDRE GUSMAO, BRAZLANDIA","Venda Rural 4,72 ha",4.72,47200.0,,10000000.0,211.0,0,0,0,10802
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-631896,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"VISTA LIVRE, ESPETACULAR",2200000.0,110.0,0,0,0,1658
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-6-1011599,"Rua 6, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,CHÁCARA COM VISTA PARA O VALE,1290000.0,64.0,0,0,8,27315
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rodovia-df-170-898783,"Rodovia DF 170, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,02 ha",0.02,200.0,Excelente Localização,998000.0,4.0,0,0,0,29702
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-830578,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,ESCRITURADA E REGISTRADA,1500000.0,75.0,0,0,0,1658
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-11-1196932,"Rua 11, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,,1250000.0,62.0,0,0,0,24850
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-1236473,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"100% PLANA E A 590 METROS DO ASFALTO !!! 100% PLANA, TODA CERCADA, MATRÍCULA LIBERADA",1900000.0,95.0,0,0,0,7038
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-16-1150596,"Rua 16, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,20 ha",2.2,22000.0,,1500000.0,68.0,0,0,6,30017
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-2-955748,"Rua 2, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,00 ha",0.0,0.0,CHÁCARA RUA 02,1100000.0,550.0,0,0,2,27141
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-946979,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 147,00 ha",147.0,1470000.0,ALTIPLANO LESTE - OPORTUNIDADE ÁREA GIGANTE 1.470.000 M²,16000000.0,10.0,0,0,0,1658
/imovel/rural-3-quartos-venda-jardim-botanico-brasilia-df-df140-km-11-1148120,"DF140 KM 11, JARDIM BOTANICO, BRASILIA","Venda Rural 0,02 ha",0.02,200.0,Chácara no Barreiro,1400000.0,9.0,3,2,0,21696
/imovel/rural-0-quartos-venda-ceilandia-sul-ceilandia-df-df-180-km-4-portaria-do-condominio-759206,"DF 180 KM 4 (Portaria do Condomínio), CEILANDIA SUL, CEILANDIA","Venda Rural 13,50 ha",13.5,135000.0,",Samambaia, Brasília ACEITA IMÓVEL COMO PARTE DE PAGAMENTO.",790000.0,5.0,0,0,4,29108 CJ
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-14-715300,"Rua 14, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,ÓTIM ACASA RECEM REFORMADA,2140000.0,107.0,0,0,8,27315
/imovel/rural-4-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-area-rural-1163209,"Area Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,03 ha",0.03,300.0,Fazenda  Santo Antonio do Descoberto - 11 Hectares - Córrego/Nascentes -  110 mil m² por R$ 1.850.00,1850000.0,6.0,5,3,0,358
/imovel/rural-0-quartos-venda-zona-rural-sao-sebastiao-df-rural-1110745,"RURAL, ZONA RURAL, SAO SEBASTIAO","Venda Rural 2,00 ha",2.0,20000.0,Córrego com água durante todo o ano.,500000.0,25.0,0,0,0,25679
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-18-1098579,"Rua 18, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,ÓTIMA CHÁCARA,990000.0,49.0,0,0,8,27315
/imovel/rural-0-quartos-venda-zona-rural-luziania-go-area-rural-563618,"Area Rural, ZONA RURAL, LUZIANIA","Venda Rural 36,60 ha",36.6,366000.0,,3500000.0,9.0,0,0,0,17420
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-1-1061977,"Rua 1, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,RUA 01 COM VISTA PARA O VALE,980000.0,49.0,0,0,5,27315
/imovel/rural-4-quartos-venda-planaltina-planaltina-df-df-220-km-03-1193872,"DF 220 KM 03, PLANALTINA, PLANALTINA","Venda Rural 4,00 ha",4.0,40000.0,Chácara à venda em Brazlândia: 40.000...,850000.0,21.0,5,0,7,25364
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-rodovia-df-135-km-9-635299,"Rodovia DF 135 KM 9, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"CHACARA  COM VISTA EXTRAORDINARIA,com mata no fundo ..",280000.0,14.0,0,0,0,24770
/imovel/rural-4-quartos-venda-mansoes-abraao-i-santa-maria-df-setor-de-mansoes-abraao-i-chacara-17-972973,"Setor de Mansões Abraão I Chacará 17, MANSOES ABRAAO I, SANTA MARIA","Venda Rural 0,00 ha",0.0,0.0,CHACÁRA EM SANTA MARIA À 2KM DA BR 040 - ESCRITURADA - TODA MURADA - CASA ESTILO COLONIAL,5000000.0,250.0,4,2,5,6131
/imovel/rural-0-quartos-venda-zona-rural-santo-antonio-do-descoberto-go-area-rural-1110463,"Area Rural, ZONA RURAL, SANTO ANTONIO DO DESCOBERTO","Venda Rural 0,02 ha",0.02,200.0,"LINDA FAZENDA A BEIRA DO RIO, PASTO FORMADO",3300000.0,16.0,0,0,0,9825
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-5-1160315,"Rua 5, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,02 ha",0.02,200.0,,1980000.0,9.0,0,0,5,31189
/imovel/rural-0-quartos-venda-jardim-botanico-brasilia-df-setor-habitacional-tororo-1074590,"Setor Habitacional Tororo, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,Excelente oportunidade de negócio em uma das áreas de expansão urbana que mais cresce no DF.,1800000.0,90.0,0,0,0,7043
/imovel/rural-0-quartos-venda-area-rural-de-formosa-formosa-go-rural-1163193,"RURAL, AREA RURAL DE FORMOSA, FORMOSA","Venda Rural 92,07 ha",92.07,920699.9999999999,Formosa - GO - Fazenda Formada - à venda -92 Hectares -  R$ 4.200.000 - Zona Rural - Formosa/GO,3900000.0,4.0,0,0,0,358
/imovel/rural-4-quartos-venda-zona-rural-ceilandia-df-gleba-03-nucleo-rural-alexandre-gusmao-1157109,"Gleba 03 Nucleo Rural Alexandre Gusmao, ZONA RURAL, CEILANDIA","Venda Rural 0,03 ha",0.03,300.0,PRÓXIMO A PISTA LOCALIZAÇÃO EXCELENTE,2350000.0,7.0,4,1,50,31027
/imovel/rural-1-quarto-venda-jardim-botanico-brasilia-df-condominio-belvedere-green-462345,"Condomínio Belvedere Green, JARDIM BOTANICO, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,"Chácara à venda, 20.000m² por R$ 1.350.000 - Condomínio Belvedere Green - Jardim Botânico - Brasília",1350000.0,67.0,1,0,0,25158
/imovel/rural-0-quartos-venda-ponte-alta-gama-df-rodovia-df-001-98453,"Rodovia DF 001, PONTE ALTA, GAMA","Venda Rural 19,20 ha",19.2,192000.0,Ponte Alta de Baixo,6000000.0,31.0,0,0,0,20106
/imovel/rural-0-quartos-venda-zona-rural-sao-sebastiao-df-rural-1186106,"RURAL, ZONA RURAL, SAO SEBASTIAO","Venda Rural 18,00 ha",18.0,180000.0,Com aguada ao fundo Área de grande expansão urbana,2295000.0,12.0,0,0,0,29896
/imovel/rural-4-quartos-venda-setor-oeste-gama-df-quadra-6-1190614,"Quadra 6, SETOR OESTE, GAMA","Venda Rural 3,00 ha",3.0,30000.0,,1300000.0,43.0,6,2,0,28286
/imovel/rural-2-quartos-venda-planaltina-planaltina-df-rural-1062931,"RURAL, PLANALTINA, PLANALTINA","Venda Rural 508,00 ha",508.0,5080000.0,,5830000.0,1.0,2,0,0,7777
/imovel/rural-0-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-2-1047560,"Rua 2, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 2,00 ha",2.0,20000.0,ÓTIMA CHÁCARA NA RUA 02,1150000.0,57.0,0,0,8,27315
/imovel/rural-3-quartos-venda-granja-do-torto-brasilia-df-granja-do-torto-1155672,"GRANJA DO TORTO, GRANJA DO TORTO, BRASILIA","Venda Rural 0,02 ha",0.02,200.0,"Granja do Torto, Chácara com localização privilegiada, Brasília, DF",580000.0,3.0,3,0,2,3545
/imovel/rural-0-quartos-venda-setor-tororo-brasilia-df-rodovia-df-140-km-45-985481,"Rodovia DF 140 km 45, SETOR TORORO, BRASILIA","Venda Rural 2,20 ha",2.2,22000.0,KM 08 CHACÁRA 100   URGENTE!!! ESCRITURADO E REGISTRADO!! CHACÁRA ÓTIMA PARA FAZER CONDOMINIO FAMILIAR!!,1260000.0,57.0,0,0,0,8165
/imovel/rural-3-quartos-venda-arniqueira-aguas-claras-df-sha-conjunto-6-chacara-25a-1155673,"SHA Conjunto 6 Chacará 25A, ARNIQUEIRA, AGUAS CLARAS","Venda Rural 2,90 ha",2.9,29000.0,"SHA Conjunto 5, área comercial e residencial à venda, excelente oportunidade.",10500000.0,362.0,3,1,4,3545
/imovel/rural-0-quartos-venda-altiplano-leste-brasilia-df-rodovia-df-001-altiplano-leste-987055,"Rodovia DF 001 Altiplano Leste, ALTIPLANO LESTE, BRASILIA","Venda Rural 2,00 ha",2.0,20000.0,,2299000.0,114.0,0,0,0,22303
/imovel/rural-4-quartos-venda-lago-sul-brasilia-df-shis-qi-23-chacara-s-1-a-5-1199374,"SHIS QI 23 Chacará s 1 a 5, LAGO SUL, BRASILIA","Venda Rural 0,60 ha",0.6,6000.0,CHÁCARA - 2 CASAS + ANEXOS - Qi23 LAGO SUL,10000000.0,1.0,9,7,20,19812
/imovel/rural-4-quartos-venda-setor-residencial-mestre-darmas-planaltina-df-jardim-morumbi-1117917,"Jardim Morumbí, SETOR RESIDENCIAL MESTRE DARMAS, PLANALTINA","Venda Rural 5,22 ha",5.22,52200.0,"Chácara formada, excelente oportunida...",795000.0,15.0,5,3,10,25364
/imovel/rural-4-quartos-venda-zona-de-dinamizacao-santa-maria-df-nucleo-rural-de-santa-maria-841729,"NUCLEO RURAL DE SANTA MARIA, ZONA DE DINAMIZACAO, SANTA MARIA","Venda Rural 0,04 ha",0.04,400.0,CHACARA RIQUISSIMA EM AGUA - PARADISIACA! A 25 MINUTOS DA PONTE JK!!,1600000.0,4.0,5,4,82,6621
/imovel/rural-4-quartos-venda-colonia-agricola-alexandre-gusmao-brazlandia-df-quadra-9-996801,"Quadra 9, COLONIA AGRICOLA ALEXANDRE GUSMAO, BRAZLANDIA","Venda Rural 2,50 ha",2.5,25000.0,"CHÁCARA ESPETACULAR LUXOR, INCRA 09  4 QUARTOS 25 MIL M² ESCRITURADA REGISTRADA GEO ÁREA DE LAZER CO",3500000.0,140.0,6,4,100,4749
/imovel/rural-4-quartos-venda-setor-habitacional-fercal-sobradinho-df-rodovia-df-205-1163207,"Rodovia DF 205, SETOR HABITACIONAL FERCAL, SOBRADINHO","Venda Rural 561,45 ha",561.45,5614500.0,"Sobradinho - DF - Espetacular Haras / Fazenda  - à Venda - 561,45 Hectares - Infra estrutura complet",25000000.0,4.0,6,4,0,358
/imovel/rural-4-quartos-venda-zona-rural-ceilandia-df-gleba-03-nucleo-rural-alexandre-gusmao-753722,"Gleba 03 Nucleo Rural Alexandre Gusmao, ZONA RURAL, CEILANDIA","Venda Rural 260000,00 ha",260000.0,2600000000.0,"Fazenda com 26.2 hectares ,  SÓ 35 KM DE BRASILIA-DF, ESCRITURADA/REGISTRADA",15000000.0,0.0,20,7,50,4749
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-13-765726,"Rua 13, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,08 ha",0.08,800.0,,3300000.0,4.0,6,3,0,10075
/imovel/rural-4-quartos-venda-setor-oeste-gama-df-ponte-alta-de-cima-1167496,"Ponte Alta de Cima, SETOR OESTE, GAMA","Venda Rural 2,60 ha",2.6,26000.0,"Chácara ponte alta de cima, 2,6 hectares , muita água e pomar",850000.0,32.0,4,3,0,23752
/imovel/rural-4-quartos-venda-sobradinho-sobradinho-df-df-250-km-8-centro-comunitario-1195661,"DF 250 KM 8 CENTRO COMUNITARIO, SOBRADINHO, SOBRADINHO","Venda Rural 29,00 ha",29.0,290000.0,"Sítio Capão da Erva, Paranoá DF 4 quartos",15000000.0,51.0,4,4,4,22512
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-4-1126126,"Rua 4, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,02 ha",0.02,200.0,Chácara Raios de Luz,1649000.0,8.0,4,3,8,11060
/imovel/rural-0-quartos-venda-parque-santa-fe-luziania-go-rua-18-1038642,"Rua 18, PARQUE SANTA FE, LUZIANIA","Venda Rural 0,58 ha",0.58,5800.0,Excelente Oportunidade!!!,800000.0,138.0,0,0,6,29022
/imovel/rural-2-quartos-venda-mansoes-de-recreio-estrela-dalva-viii-luziania-go-quadra-quadra-169-649224,"Quadra Quadra 169, MANSOES DE RECREIO ESTRELA DALVA VIII, LUZIANIA","Venda Rural 0,08 ha",0.08,800.0,CHÁCARA MURADA COM UMA CASA E UM BARRACO NO JARDIM INGÁ - LUZIÂNIA,95000.0,120.0,2,0,1,26425
/imovel/rural-4-quartos-venda-nucleo-rural-lago-oeste-sobradinho-df-rua-1-1210992,"Rua 1, NUCLEO RURAL LAGO OESTE, SOBRADINHO","Venda Rural 0,03 ha",0.03,300.0,"DF 001, Lago Oeste, Rua 01",770000.0,2.0,4,3,2,19421
